brand,model,color,price_in_euro,power_ps,transmission_type,fuel_type,fuel_consumption_l_100km,mileage_in_km,age
ford,B-Max,brown,8299.0,101.0,Manual,Petrol,4.9,80000.0,13.0
dacia,Sandero,orange,18890.0,91.0,Manual,Petrol,5.5,250.0,3.0
land-rover,Rover Range Rover Velar,black,79999.0,404.0,Automatic,Hybrid,2.3,4900.0,3.0
fiat,Tipo,blue,19688.0,101.0,Manual,Petrol,5.4,10.0,4.0
kia,Sportage,silver,26900.0,185.0,Automatic,Diesel,5.7,9500.0,7.0
bmw,535,blue,26000.0,313.0,Automatic,Diesel,5.4,176000.0,13.0
audi,A1,silver,35950.0,95.0,Automatic,Petrol,4.7,4800.0,3.0
hyundai,TUCSON,black,34690.0,150.0,Automatic,Petrol,5.7,3500.0,3.0
bmw,550,black,56199.0,400.0,Automatic,Diesel,6.5,55642.0,7.0
bmw,X2,black,34749.0,306.0,Automatic,Petrol,6.9,59750.0,7.0
bmw,320,blue,23800.0,184.0,Automatic,Petrol,6.6,54400.0,8.0
citroen,C3,black,24850.0,102.0,Manual,Diesel,5.76,127600.0,7.0
audi,Q3,white,43770.0,150.0,Automatic,Petrol,5.8,9600.0,4.0
ford,Ranger,grey,34950.0,170.0,Manual,Diesel,6.9,24310.0,5.0
audi,Q5,silver,31209.0,299.0,Automatic,Hybrid,5.640000000000001,8500.0,4.0
dacia,Sandero,red,5290.0,87.0,Manual,Petrol,7.6,129249.0,16.0
audi,A5,white,19990.0,190.0,Manual,Diesel,5.1,118506.0,10.0
ford,C-Max,silver,6990.0,145.0,Manual,Petrol,9.5,113500.0,17.0
hyundai,IONIQ,white,19888.0,120.0,Automatic,Electric,5.819999999999999,44800.0,8.0
bmw,520,brown,11599.0,184.0,Manual,Diesel,4.9,174078.0,15.0
ford,Fiesta,silver,6450.0,82.0,Manual,Petrol,5.2,110000.0,13.0
chevrolet,Captiva,black,14500.0,184.0,Manual,Diesel,6.4,99200.0,13.0
ford,Focus,silver,10990.0,95.0,Manual,Diesel,3.6,46370.0,8.0
audi,A1,blue,14999.0,90.0,Manual,Diesel,3.9,122900.0,9.0
bmw,235,black,23500.0,326.0,Automatic,Petrol,7.6,129667.0,12.0
bmw,218,blue,30000.0,136.0,Manual,Petrol,5.3,249000.0,12.0
bmw,240,black,37970.0,340.0,Automatic,Petrol,8.2,39999.0,5.0
jeep,Renegade,grey,39999.0,241.0,Automatic,Hybrid,1.5400000000000003,10.0,4.0
audi,RS3,white,51990.0,400.0,Automatic,Petrol,8.5,61630.0,7.0
hyundai,TUCSON,red,32780.0,185.0,Automatic,Diesel Hybrid,5.7,21587.0,6.0
audi,A3,black,19989.0,204.0,Automatic,Hybrid,5.4,111000.0,8.0
jaguar,I-Pace,black,73899.0,400.0,Automatic,Electric,8.7,7500.0,4.0
audi,A6,black,18000.0,245.0,Automatic,Diesel,5.9,177000.0,15.0
fiat,500,blue,13480.0,69.0,Manual,Petrol,5.5,24987.0,7.0
ford,Tourneo Courier,silver,13490.0,101.0,Manual,Petrol,5.8,80470.0,8.0
bmw,X1,brown,29850.0,192.0,Automatic,Petrol,6.7,51240.0,7.0
ford,Puma,silver,21950.0,125.0,Manual,Hybrid,5.6,20183.0,5.0
audi,Q2,red,34870.0,190.0,Automatic,Petrol,6.4,26924.0,6.0
audi,A6,white,26990.0,272.0,Automatic,Diesel,5.3,91521.0,9.0
kia,EV6,white,55790.0,325.0,Automatic,Electric,7.26,5700.0,4.0
kia,Picanto,red,12490.0,84.0,Manual,Petrol,5.0,39324.0,7.0
ford,Focus,black,30590.0,155.0,Manual,Petrol,5.9,19000.0,4.0
fiat,Panda,black,15490.0,71.0,Unknown,Petrol,4.9,10.0,3.0
land-rover,Rover Range Rover,black,204995.0,349.0,Automatic,Diesel,8.3,12987.0,4.0
alfa-romeo,Romeo Stelvio,black,82990.0,510.0,Automatic,Petrol,10.0,99.0,4.0
audi,A3,grey,18999.0,122.0,Manual,Petrol,5.2,58480.0,13.0
chevrolet,Camaro,blue,40900.0,453.0,Automatic,Petrol,5.76,18364.0,5.0
dacia,Lodgy,beige,10887.0,83.0,Manual,LPG,6.7,69050.0,11.0
audi,A6 allroad,beige,59990.0,231.0,Automatic,Diesel,8.540000000000001,42901.0,6.0
audi,A3,grey,11800.0,90.0,Manual,Diesel,4.4,287000.0,15.0
ford,Fiesta,red,12600.0,86.0,Manual,Petrol,5.2,20000.0,7.0
ford,Fiesta,grey,6990.0,95.0,Manual,Diesel,3.6,157800.0,12.0
audi,A3,black,10800.0,150.0,Manual,Diesel,4.2,230000.0,13.0
bmw,140,blue,30890.0,340.0,Manual,Petrol,5.6,80900.0,9.0
ford,Kuga,silver,23999.0,175.0,Automatic,Petrol,9.0,35900.0,7.0
fiat,500X,white,25990.0,120.0,Manual,Petrol,5.9,10.0,3.0
daewoo,Tacuma,silver,2500.0,120.0,Automatic,Petrol,5.999999999999999,79000.0,23.0
jeep,Renegade,black,29669.0,131.0,Automatic,Hybrid,5.8,10.0,3.0
audi,A3,black,21690.0,116.0,Automatic,Petrol,4.8,26849.0,8.0
audi,A4,blue,6999.0,131.0,Manual,Petrol,8.2,127120.0,21.0
kia,XCeed,black,18490.0,120.0,Manual,Petrol,5.5,21962.0,7.0
audi,Q5,white,31880.0,230.0,Automatic,Petrol,7.5,45510.0,10.0
land-rover,Rover Range Rover Evoque,black,36890.0,241.0,Automatic,Petrol,8.2,49989.0,8.0
dacia,Sandero,red,13900.0,91.0,Manual,Petrol,5.0,27300.0,5.0
mazda,5,silver,1599.0,143.0,Manual,Diesel,6.3,250000.0,20.0
fiat,500,grey,13950.0,71.0,Manual,Petrol,5.4,6707.0,6.0
daihatsu,Trevis,silver,4990.0,58.0,Automatic,Petrol,5.9,144500.0,20.0
dacia,Sandero,blue,1899.0,75.0,Manual,Petrol,7.0,152157.0,17.0
bmw,325,black,17290.0,224.0,Automatic,Diesel,5.0,150000.0,10.0
ford,Focus,blue,11450.0,125.0,Manual,Petrol,4.8,99525.0,9.0
audi,A4,black,19500.0,150.0,Automatic,Diesel,4.2,155000.0,8.0
audi,Q5,grey,39420.0,231.0,Automatic,Diesel,8.3,58200.0,7.0
ford,Focus,silver,5250.0,125.0,Manual,Petrol,6.3,248000.0,15.0
ford,Focus,red,13790.0,150.0,Manual,Diesel,4.0,96000.0,8.0
ferrari,F8 Tributo,black,329000.0,721.0,Automatic,Petrol,13.580000000000002,6500.0,6.0
audi,SQ5,grey,24990.0,313.0,Automatic,Diesel,6.8,142765.0,12.0
land-rover,Rover Range Rover Velar,grey,74500.0,300.0,Automatic,Diesel,9.559999999999999,94514.0,9.0
bmw,X3 M,grey,65990.0,340.0,Automatic,Diesel,8.32,7000.0,5.0
ford,Focus,silver,20691.0,125.0,Manual,Petrol,5.64,12700.0,5.0
ford,Transit,red,10988.0,101.0,Manual,Diesel,7.0,168000.0,13.0
bmw,530,blue,32980.0,265.0,Automatic,Diesel,5.3,54200.0,8.0
audi,A3,grey,1950.0,105.0,Manual,Diesel,4.9,304000.0,23.0
land-rover,Rover Range Rover Velar,black,61450.0,300.0,Automatic,Diesel,6.6,44000.0,6.0
jeep,Compass,blue,18999.0,170.0,Automatic,Petrol,6.9,97000.0,9.0
jaguar,F-Type,red,50950.0,300.0,Automatic,Petrol,9.2,42800.0,6.0
ford,Puma,black,23895.0,155.0,Manual,Petrol,5.5,13045.0,4.0
audi,A5,black,17500.0,144.0,Manual,Petrol,5.8,94700.0,11.0
bmw,520,blue,29490.0,190.0,Automatic,Diesel,5.1,95000.0,9.0
ford,Tourneo Custom,orange,48780.0,131.0,Manual,Diesel,6.3,50.0,4.0
bmw,X1,grey,13900.0,143.0,Automatic,Diesel,5.5,156793.0,11.0
ford,Tourneo Connect,black,33650.0,122.0,Manual,Diesel,4.6,10.0,4.0
ford,F 150,blue,42999.0,329.0,Automatic,Petrol,6.62,92000.0,9.0
ford,Ranger,white,47000.0,205.0,Automatic,Diesel,8.8,10.0,3.0
bmw,550,white,29990.0,381.0,Automatic,Diesel,6.4,129456.0,13.0
audi,A4,silver,3200.0,125.0,Automatic,Petrol,8.5,200500.0,27.0
bmw,118,white,20600.0,136.0,Manual,Petrol,5.9,25616.0,7.0
ford,Fiesta,silver,2200.0,69.0,Manual,Petrol,6.2,159000.0,23.0
dacia,Sandero,black,15990.0,101.0,Manual,LPG,5.2,14000.0,5.0
bmw,X1,white,15500.0,231.0,Automatic,Diesel,5.1,82200.0,10.0
lamborghini,Huracan,orange,245900.0,579.0,Automatic,Petrol,11.9,9476.0,7.0
dacia,Duster,blue,14985.0,131.0,Manual,Petrol,6.0,35452.0,7.0
hyundai,i10,white,5000.0,87.0,Manual,Petrol,4.9,143000.0,12.0
dacia,Sandero,black,18990.0,91.0,Manual,Petrol,5.1,9.0,3.0
ford,Fiesta,blue,8990.0,125.0,Manual,Petrol,4.3,104000.0,11.0
fiat,Panda,white,14990.0,69.0,Manual,Petrol,4.1,10.0,3.0
audi,A3,silver,2900.0,102.0,Manual,Petrol,6.8,243635.0,25.0
ford,S-Max,white,19900.0,209.0,Automatic,Diesel,5.5,122000.0,10.0
ford,Puma,red,25990.0,155.0,Manual,Hybrid,5.8,6000.0,4.0
bmw,120,grey,15000.0,184.0,Automatic,Diesel,4.2,164000.0,14.0
bmw,118,black,2399.0,143.0,Manual,Petrol,6.2,220000.0,18.0
hyundai,i20,silver,19990.0,101.0,Manual,Petrol,4.9,16616.0,4.0
bmw,X6 M,white,51900.0,313.0,Automatic,Diesel,7.4,60000.0,8.0
ford,Fiesta,blue,10490.0,101.0,Manual,Petrol,4.3,61333.0,10.0
audi,SQ2,red,47388.0,300.0,Automatic,Petrol,7.7,10.0,3.0
kia,Sportage,grey,11200.0,136.0,Automatic,Diesel,7.0,188208.0,13.0
audi,A3,blue,4200.0,150.0,Manual,Petrol,7.6,226232.0,21.0
hyundai,i10,white,8450.0,87.0,Manual,Petrol,4.94,49263.0,10.0
kia,Niro,blue,20900.0,141.0,Automatic,Hybrid,4.3,60593.0,7.0
fiat,500,grey,19380.0,71.0,Manual,Petrol,3.8,15.0,3.0
fiat,500C,white,8900.0,69.0,Manual,Petrol,5.1,88000.0,15.0
kia,Rio,grey,22530.0,120.0,Manual,Petrol,4.5,5302.0,4.0
kia,Stinger,black,28500.0,245.0,Automatic,Petrol,7.9,64150.0,7.0
bmw,Z3,blue,14000.0,118.0,Manual,Petrol,7.9,89000.0,25.0
land-rover,Rover Discovery Sport,white,35990.0,179.0,Automatic,Diesel,5.8,64600.0,6.0
hyundai,i10,grey,13760.0,67.0,Manual,Petrol,5.1,14067.0,5.0
fiat,Fiorino,white,4999.0,95.0,Manual,Diesel,4.3,138480.0,14.0
bmw,320,black,24999.0,190.0,Automatic,Diesel,4.3,86292.0,10.0
audi,A6,black,18999.0,190.0,Automatic,Diesel,6.3,169628.0,11.0
audi,SQ5,white,41990.0,354.0,Automatic,Petrol,8.5,35655.0,8.0
audi,A4,white,23395.0,190.0,Manual,Diesel,4.8,109659.0,8.0
kia,Ceed SW / cee'd SW,silver,18990.0,140.0,Manual,Petrol,5.6,67144.0,7.0
bmw,520,silver,4250.0,170.0,Automatic,Petrol,9.5,210000.0,22.0
audi,RS3,grey,23500.0,465.0,Automatic,Petrol,8.1,82000.0,8.0
hyundai,i20,grey,18910.0,101.0,Manual,Petrol,5.3,5.0,3.0
audi,S3,blue,33800.0,310.0,Automatic,Petrol,6.5,94850.0,9.0
kia,Sportage,red,28490.0,150.0,Manual,Petrol,6.3,10.0,4.0
audi,A6,black,38999.0,326.0,Automatic,Diesel,6.2,90813.0,11.0
jeep,Compass,white,35450.0,131.0,Manual,Diesel,5.1,20.0,4.0
land-rover,Rover Discovery,black,39900.0,150.0,Automatic,Diesel,5.6,37000.0,6.0
bmw,318,silver,18980.0,150.0,Automatic,Diesel,5.279999999999999,83925.0,8.0
audi,Q2,red,28888.0,110.0,Manual,Petrol,5.2,10.0,3.0
ford,Ka/Ka+,blue,1650.0,60.0,Manual,Petrol,6.8,121558.0,21.0
dacia,Logan,red,5999.0,84.0,Manual,Petrol,7.3,68000.0,15.0
jeep,Renegade,black,25190.0,120.0,Manual,Petrol,6.1,99.0,4.0
citroen,C1,black,11500.0,72.0,Manual,Petrol,3.7,10365.0,7.0
ford,Fiesta,white,16885.0,101.0,Automatic,Petrol,5.5,9778.0,7.0
bmw,430,white,28850.0,252.0,Automatic,Petrol,5.5,61400.0,8.0
kia,Venga,black,12270.0,125.0,Manual,Petrol,6.4,73930.0,10.0
chevrolet,Camaro,silver,42900.0,275.0,Automatic,Petrol,8.1,20800.0,8.0
ford,Focus,white,9650.0,125.0,Manual,Petrol,4.7,130000.0,8.0
bmw,420,red,25990.0,190.0,Automatic,Diesel,4.2,70000.0,8.0
fiat,Panda,white,13995.0,69.0,Manual,Petrol,5.1,50000.0,7.0
ford,Fiesta,silver,17490.0,101.0,Automatic,Petrol,5.2,21250.0,9.0
hyundai,iX20,white,13990.0,125.0,Automatic,Petrol,6.5,56211.0,9.0
jaguar,XE,black,20770.0,179.0,Automatic,Diesel,5.3,118480.0,7.0
ford,Puma,green,33290.0,200.0,Manual,Petrol,6.6,15.0,3.0
ford,Transit Custom,grey,42990.0,185.0,Manual,Diesel,6.3,30842.0,6.0
alfa-romeo,Romeo MiTo,black,6950.0,95.0,Manual,Petrol,5.9,60000.0,17.0
bmw,520,white,18999.0,190.0,Automatic,Diesel,5.1,115000.0,10.0
bmw,318,black,3850.0,143.0,Manual,Petrol,7.6,255000.0,23.0
ford,Focus,grey,9990.0,125.0,Manual,Petrol,4.7,74044.0,11.0
audi,Q7,bronze,48200.0,272.0,Automatic,Diesel,5.9,74000.0,9.0
bmw,740,grey,37390.0,320.0,Automatic,Diesel,4.9,174000.0,9.0
ford,Focus,blue,26770.0,182.0,Automatic,Petrol,6.68,47100.0,7.0
lamborghini,,white,239980.0,610.0,Automatic,Petrol,12.3,23569.0,9.0
ford,Fiesta,red,6990.0,101.0,Manual,Petrol,4.5,109400.0,14.0
ford,Focus,grey,35950.0,280.0,Automatic,Petrol,6.2,50.0,5.0
bmw,740,grey,42999.0,258.0,Automatic,Hybrid,6.319999999999999,60000.0,10.0
bentley,Bentayga,green,259780.0,551.0,Automatic,Petrol,12.0,10390.0,4.0
ford,Kuga,red,43990.0,224.0,Automatic,Hybrid,5.6,35.0,4.0
audi,SQ5,blue,67388.0,341.0,Automatic,Diesel,7.0,10.0,3.0
ford,Kuga,white,17200.0,150.0,Automatic,Diesel,5.5,87000.0,9.0
citroen,Berlingo,grey,15950.0,120.0,Manual,Petrol,7.5,70000.0,15.0
audi,A7,brown,18000.0,245.0,Automatic,Diesel,5.9,186302.0,12.0
audi,Q3,silver,37150.0,150.0,Automatic,Petrol,6.8,17159.0,4.0
ford,Grand C-Max,white,11000.0,120.0,Automatic,Diesel,5.2,147000.0,10.0
kia,Picanto,black,5450.0,69.0,Manual,Petrol,4.2,84725.0,13.0
audi,RS5,black,79980.0,450.0,Automatic,Petrol,9.1,5422.0,6.0
fiat,500C,black,9999.0,86.0,Manual,Petrol,4.8,79000.0,10.0
ford,Fiesta,white,5500.0,60.0,Manual,Petrol,5.2,131800.0,11.0
bmw,X3,blue,33351.0,184.0,Automatic,Petrol,7.1,49720.0,8.0
audi,A3,white,16500.0,184.0,Automatic,Diesel,4.7,144000.0,13.0
ford,Ranger,red,33840.0,200.0,Manual,Diesel,8.5,33986.0,7.0
bmw,X1,black,10900.0,143.0,Automatic,Diesel,5.9,102000.0,16.0
hyundai,i20,brown,23490.0,101.0,Automatic,Hybrid,5.82,10293.0,4.0
kia,Ceed / cee'd,silver,23190.0,120.0,Manual,Petrol,5.6,23100.0,5.0
citroen,C3 Aircross,grey,16980.0,110.0,Manual,Petrol,4.8,22520.0,8.0
bmw,X5,grey,37990.0,258.0,Automatic,Diesel,6.9,111163.0,8.0
bmw,330,red,45500.0,292.0,Automatic,Other,1.7,16000.0,4.0
bmw,118,white,14990.0,150.0,Manual,Diesel,4.3,124276.0,10.0
audi,A3,black,2500.0,116.0,Manual,Petrol,6.6,320000.0,22.0
honda,HR-V,grey,18890.0,131.0,Manual,Petrol,6.5600000000000005,51635.0,8.0
jeep,Grand Cherokee,blue,21590.0,250.0,Automatic,Diesel,7.5,198254.0,12.0
mazda,CX-3,white,16790.0,120.0,Manual,Unknown,5.38,61950.0,9.0
bmw,X3,white,41990.0,265.0,Automatic,Diesel,6.0,57890.0,7.0
kia,Rio,black,16990.0,99.0,Automatic,Petrol,5.9,93782.0,9.0
fiat,500,black,17590.0,69.0,Manual,Petrol,5.2,5.0,3.0
ford,Focus,grey,13490.0,105.0,Manual,Petrol,5.08,59000.0,8.0
aston-martin,Martin DBS,black,279900.0,725.0,Automatic,Petrol,12.4,22500.0,6.0
bmw,116,brown,18790.0,116.0,Automatic,Diesel,3.9,84288.0,9.0
ford,Edge,blue,19900.0,179.0,Manual,Diesel,5.8,82617.0,10.0
bmw,218,grey,29480.0,136.0,Automatic,Petrol,5.3,5800.0,5.0
bmw,X5,black,21990.0,449.0,Automatic,Petrol,9.6,163435.0,12.0
audi,Q5,blue,16500.0,177.0,Manual,Diesel,5.9,133000.0,14.0
kia,Ceed / cee'd,red,20980.0,101.0,Manual,Petrol,5.8,3868.0,3.0
hyundai,TUCSON,bronze,43990.0,265.0,Automatic,Hybrid,1.4,10.0,3.0
ford,Focus,black,6900.0,120.0,Manual,Diesel,3.8,176700.0,11.0
ford,Tourneo Custom,grey,46800.0,131.0,Automatic,Diesel,6.7,13700.0,5.0
citroen,Grand C4 SpaceTourer,white,16950.0,131.0,Automatic,Diesel,4.0,139000.0,7.0
audi,Q3,silver,17990.0,150.0,Manual,Diesel,4.6,98413.0,11.0
ford,Fiesta,white,19980.0,125.0,Manual,Petrol,5.4799999999999995,6540.0,5.0
citroen,C5 Aircross,grey,22790.0,181.0,Automatic,Petrol,5.8,89999.0,7.0
land-rover,Rover Defender,green,75902.0,200.0,Automatic,Diesel,7.8,6550.0,3.0
dacia,Duster,orange,19399.0,91.0,Manual,Petrol,6.4,10.0,3.0
dacia,Duster,blue,6699.0,125.0,Manual,Petrol,6.3,125000.0,11.0
ford,Fiesta,black,22990.0,125.0,Manual,Hybrid,5.0,59.0,3.0
bmw,118,black,4950.0,143.0,Manual,Diesel,4.5,253300.0,17.0
audi,A1,yellow,32980.0,95.0,Manual,Petrol,4.9,5668.0,4.0
hyundai,IONIQ 6,black,56660.0,228.0,Automatic,Electric,8.620000000000001,1500.0,3.0
bmw,320,blue,1300.0,150.0,Automatic,Diesel,7.1,407000.0,21.0
citroen,Jumper,white,15600.0,131.0,Manual,Diesel,6.2,120256.0,10.0
audi,Q5,silver,77779.0,204.0,Automatic,Diesel,6.7,12999.0,4.0
bmw,X1,black,9900.0,184.0,Manual,Petrol,7.7,121124.0,14.0
bmw,523,grey,11999.0,204.0,Manual,Petrol,7.6,156350.0,15.0
audi,A3,grey,9999.0,102.0,Automatic,Petrol,8.1,59000.0,19.0
jeep,Grand Cherokee,silver,42900.0,250.0,Automatic,Diesel,8.0,78400.0,7.0
ford,Transit Custom,yellow,42110.0,131.0,Automatic,Diesel,6.9,16000.0,4.0
maserati,Levante,grey,149111.0,530.0,Automatic,Petrol,12.0,63911.0,6.0
hyundai,TUCSON,grey,34000.0,150.0,Automatic,Petrol,5.7,8200.0,4.0
ford,Focus C-Max,black,3777.0,109.0,Manual,Diesel,4.9,244254.0,20.0
audi,A3,black,4500.0,150.0,Manual,Petrol,7.6,215000.0,20.0
fiat,Fiorino,white,16500.0,80.0,Manual,Diesel,3.8,10.0,3.0
dacia,Duster,grey,18900.0,150.0,Manual,Petrol,6.1,36000.0,7.0
dacia,Logan,grey,13990.0,90.0,Manual,Petrol,5.1,72069.0,8.0
bmw,Z3,black,16470.0,192.0,Automatic,Petrol,5.819999999999999,189756.0,29.0
ford,Fiesta,silver,1550.0,69.0,Manual,Petrol,6.5,170000.0,22.0
kia,Niro,silver,24082.0,141.0,Automatic,Hybrid,3.7,33608.0,7.0
bmw,328,white,26000.0,245.0,Automatic,Petrol,6.159999999999999,97000.0,12.0
fiat,500,blue,17755.0,69.0,Manual,Petrol,5.3,4122.0,4.0
dacia,Logan,white,12990.0,90.0,Manual,Petrol,5.3,56935.0,7.0
bmw,216,white,9999.0,116.0,Manual,Diesel,3.9,181882.0,11.0
bmw,420,black,22300.0,190.0,Automatic,Diesel,4.3,147000.0,11.0
hyundai,KONA,silver,27000.0,136.0,Automatic,Electric,5.4399999999999995,9900.0,4.0
alfa-romeo,Romeo Brera,red,9600.0,185.0,Manual,Petrol,9.2,179800.0,19.0
bmw,X3,silver,5990.0,177.0,Automatic,Diesel,7.0,193000.0,19.0
audi,A4,silver,1599.0,110.0,Manual,Diesel,5.3,256000.0,29.0
ford,Fiesta,grey,3400.0,60.0,Manual,Petrol,5.9,77800.0,19.0
audi,A3,black,5399.0,250.0,Manual,Petrol,10.6,257182.0,22.0
audi,A6,black,18990.0,320.0,Automatic,Diesel,7.32,226923.0,11.0
maserati,Levante,blue,58990.0,275.0,Automatic,Diesel,7.8,43019.0,8.0
ford,Tourneo Custom,grey,52490.0,150.0,Manual,Diesel,7.7,95.0,3.0
audi,RS3,black,45840.0,400.0,Automatic,Petrol,8.3,37900.0,9.0
bmw,X3,silver,9999.0,143.0,Manual,Diesel,6.2,159210.0,15.0
ford,S-Max,blue,13500.0,150.0,Automatic,Diesel,5.3,160784.0,7.0
ford,Kuga,grey,35990.0,190.0,Automatic,Diesel,4.8,30000.0,6.0
citroen,C5 Aircross,grey,26190.0,131.0,Automatic,Petrol,5.1,31900.0,6.0
fiat,Tipo,red,8999.0,95.0,Manual,Petrol,5.7,113800.0,10.0
lamborghini,,black,3250000.0,818.0,Automatic,Hybrid,14.8,177.0,5.0
alfa-romeo,Romeo Giulia,black,29990.0,201.0,Automatic,Petrol,6.8,35200.0,7.0
jeep,Compass,grey,41123.0,241.0,Automatic,Hybrid,2.0,50.0,3.0
kia,Picanto,black,4500.0,69.0,Manual,Petrol,4.2,199000.0,13.0
kia,Carens,blue,3990.0,144.0,Manual,Petrol,8.4,131345.0,17.0
ford,Fiesta,grey,10170.0,101.0,Manual,Petrol,4.3,96512.0,11.0
jaguar,E-Pace,white,36990.0,200.0,Automatic,Petrol,8.0,22435.0,5.0
bmw,228,white,32498.0,231.0,Automatic,Petrol,5.5,11600.0,5.0
audi,A4,red,23950.0,150.0,Manual,Petrol,5.7,29874.0,6.0
ford,Focus,grey,4995.0,101.0,Manual,Petrol,4.8,122547.0,13.0
cadillac,,black,22900.0,218.0,Automatic,Hybrid,4.8,147410.0,12.0
citroen,C3 Picasso,grey,3999.0,120.0,Manual,Petrol,7.0,205000.0,15.0
mazda,CX-3,grey,19440.0,121.0,Automatic,Petrol,6.1,44925.0,8.0
audi,A3,silver,28922.0,150.0,Automatic,Petrol,5.7,14017.0,4.0
lada,Niva,green,11980.0,83.0,Manual,Petrol,9.5,22701.0,13.0
fiat,Tipo,grey,28490.0,131.0,Manual,Diesel,4.5,100.0,3.0
audi,Q2,silver,21900.0,116.0,Automatic,Diesel,4.1,72594.0,8.0
audi,Q3,silver,24444.0,179.0,Automatic,Petrol,6.6,32950.0,11.0
audi,Q3,blue,26888.0,150.0,Manual,Petrol,6.3,33406.0,7.0
bmw,M5,grey,73899.0,600.0,Automatic,Petrol,10.5,45000.0,8.0
hyundai,KONA,red,34990.0,141.0,Automatic,Hybrid,4.3,11.0,3.0
jeep,Grand Cherokee,white,35999.0,250.0,Automatic,Diesel,7.0,82000.0,8.0
bmw,X1,black,29490.0,190.0,Automatic,Diesel,5.0,86675.0,7.0
ford,Transit,white,23800.0,131.0,Manual,Diesel,6.5,179000.0,7.0
bmw,118,black,2800.0,143.0,Manual,Diesel,4.5,182600.0,17.0
land-rover,Rover Range Rover Evoque,white,29980.0,179.0,Automatic,Diesel,7.42,84957.0,8.0
audi,A3,silver,22490.0,150.0,Automatic,Diesel,5.0,105200.0,7.0
ford,Focus,blue,16500.0,120.0,Automatic,Diesel,5.2,93127.0,6.0
audi,A6,grey,31795.0,272.0,Automatic,Diesel,5.3,59672.0,9.0
kia,ProCeed / pro_cee'd,grey,31600.0,204.0,Automatic,Petrol,7.1,33700.0,5.0
audi,Q8,grey,41500.0,340.0,Automatic,Petrol,8.6,16546.0,4.0
audi,A4,white,26990.0,190.0,Automatic,Diesel,4.7,84700.0,8.0
dodge,RAM,white,59900.0,401.0,Automatic,Petrol,8.32,6582.0,4.0
audi,A8,grey,74486.0,286.0,Automatic,Diesel,7.5,12152.0,5.0
citroen,C4 Cactus,white,14480.0,101.0,Manual,Diesel,5.44,57650.0,7.0
ford,EcoSport,white,20850.0,125.0,Manual,Petrol,5.5,19950.0,6.0
hyundai,i30,white,12100.0,140.0,Manual,Petrol,5.4,25687.0,8.0
audi,A6,white,46990.0,367.0,Automatic,Hybrid,10.28,43586.0,6.0
ford,Focus,red,15790.0,150.0,Manual,Petrol,5.5,84395.0,9.0
ford,Mondeo,grey,9990.0,150.0,Automatic,Diesel,4.9,224330.0,9.0
ford,EcoSport,silver,24588.0,125.0,Manual,Petrol,6.2,10.0,3.0
bmw,530,black,10950.0,258.0,Automatic,Diesel,5.7,282385.0,14.0
audi,A3,black,12999.0,150.0,Manual,Petrol,4.8,148000.0,11.0
ford,S-Max,blue,19490.0,190.0,Automatic,Diesel,5.2,149960.0,7.0
ford,Focus,black,18900.0,150.0,Automatic,Diesel,4.4,115000.0,7.0
bmw,i4,blue,76760.0,286.0,Automatic,Electric,9.68,1500.0,3.0
audi,A3,blue,35100.0,150.0,Automatic,Hybrid,6.16,13000.0,5.0
fiat,Panda,grey,15990.0,71.0,Manual,Hybrid,4.9,99.0,3.0
ford,Fiesta,red,14802.0,101.0,Manual,Petrol,4.3,119100.0,9.0
dacia,Sandero,grey,14500.0,90.0,Manual,Petrol,5.5,74574.0,8.0
bmw,X1,black,12990.0,143.0,Manual,Diesel,5.7,110000.0,14.0
land-rover,Rover Range Rover Sport,black,98750.0,340.0,Automatic,Diesel,9.2,32300.0,6.0
ford,Kuga,grey,18369.0,150.0,Manual,Petrol,7.0,36850.0,8.0
ford,Fiesta,blue,6500.0,60.0,Manual,Petrol,5.2,98000.0,12.0
bmw,318,blue,4990.0,129.0,Manual,Petrol,7.3,117000.0,20.0
audi,SQ5,silver,58930.0,347.0,Automatic,Diesel,8.2,39600.0,7.0
fiat,500,red,18290.0,69.0,Manual,Petrol,4.1,15.0,5.0
ford,Focus,blue,7600.0,125.0,Manual,Petrol,5.0,99000.0,13.0
hyundai,iX35,black,13999.0,163.0,Manual,Petrol,7.6,38528.0,16.0
mazda,6,red,23900.0,165.0,Manual,Petrol,7.2,45715.0,7.0
bmw,330,grey,38500.0,265.0,Automatic,Diesel,5.0,74500.0,7.0
ford,Transit,white,9999.0,125.0,Manual,Diesel,8.7,170000.0,13.0
kia,Ceed / cee'd,black,35990.0,141.0,Automatic,Hybrid,5.1000000000000005,300.0,3.0
bmw,X3,black,29695.0,190.0,Automatic,Diesel,5.1,76800.0,10.0
audi,Q5,blue,41686.0,367.0,Automatic,Hybrid,2.2,58220.0,7.0
bmw,i3,black,22999.0,102.0,Automatic,Electric,4.680000000000001,22131.0,7.0
ford,Ranger,black,20080.0,200.0,Automatic,Diesel,9.5,98390.0,7.0
audi,A3,grey,15820.0,150.0,Manual,Petrol,4.7,85079.0,11.0
hyundai,i30,red,20500.0,140.0,Automatic,Petrol,5.5,44000.0,8.0
audi,e-tron,red,46444.0,313.0,Automatic,Electric,7.539999999999999,29999.0,6.0
bmw,X1,brown,21499.0,150.0,Manual,Diesel,4.1,98000.0,8.0
